occupancy_date,category_id,zone_id,yield_class_agg,yhat,error
2018-09-30T00:00:00.000Z,PEL,R320-Z001,1,1.3730702893487339,2.2416305304957227
2018-09-30T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-10-01T00:00:00.000Z,PEL,R320-Z001,0,22.291789857964766,18.962244491271118
2018-10-01T00:00:00.000Z,PEL,R320-Z001,1,1.996439130682694,2.2416305304957227
2018-10-01T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-10-02T00:00:00.000Z,PEL,R320-Z001,0,25.3002209330714,18.962244491271118
2018-10-02T00:00:00.000Z,PEL,R320-Z001,1,1.972516569980355,2.2416305304957227
2018-10-02T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-10-03T00:00:00.000Z,PEL,R320-Z001,0,25.005971947494817,18.962244491271118
2018-10-03T00:00:00.000Z,PEL,R320-Z001,1,3.628740271743463,2.2416305304957227
2018-10-03T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
2018-10-04T00:00:00.000Z,PEL,R320-Z001,0,22.099330238674,18.962244491271118
2018-10-04T00:00:00.000Z,PEL,R320-Z001,1,5.618756004001783,2.2416305304957227
2018-10-04T00:00:00.000Z,PEL,R320-Z001,2,0.0,0.4948937176849385
